C.Wt%,0.249,,eq.strain,eq.stress.MPa,,eq.stress.MPa,theta,,eq.stress.MPa,d.theta/d.stress,d.theta/d.stress(normalised),,eq.stress.MPa,relative.austenite.fraction
,,,0.196487412,880.0788144,,881.4833748,1021.963093,,882.8668804,1.005107443,0.003350358,,,
,,,0.196840643,880.4954197,,882.1725739,1021.616278,,883.3298333,6.313760987,0.02104587,,,
,,,0.197177328,880.761715,,882.5355677,1043.465803,,883.7835157,3.870708003,0.01290236,,,
,,,0.197522107,881.0654359,,882.8893798,1089.896522,,884.1875323,26.97173613,0.089905787,,,
,,,0.197866768,881.3842694,,883.2523305,1099.675773,,884.5719057,21.59011999,0.071967067,,,
,,,0.198539335,882.2676154,,883.6059606,1061.766931,,884.986946,5.010087745,0.016700292,,,
,,,0.198883645,882.6470813,,884.0050079,1095.338357,,885.4003594,11.6979952,0.038993317,,,
,,,0.19923603,882.8068351,,884.8054473,1076.014797,,885.8484199,9.349940533,0.031166468,,,
,,,0.19957191,883.1942321,,885.186752,1048.408681,,886.2920379,3.664068311,0.012213561,,,
,,,0.199907677,883.5665467,,885.5422356,1035.122985,,886.6794982,10.24773091,0.034159103,,,
,,,0.200259702,884.0018588,,885.8664438,1023.987973,,887.0881682,2.044680229,0.006815601,,,
,,,0.200930662,884.8680489,,886.1747516,996.068018,,887.5399814,1.658036308,0.005526788,,,
,,,0.201290503,885.2320118,,886.5302234,1019.509646,,887.9876078,7.848989265,0.026163298,,,
,,,0.201642042,885.4674108,,886.8669823,1067.365835,,888.448132,8.397422264,0.027991408,,,
,,,0.201977114,885.903765,,887.6307507,1094.949708,,888.8923528,10.53880011,0.035129334,,,
,,,0.202312075,886.1064419,,888.0271609,1113.948557,,889.3348509,5.922539634,0.019741799,,,
,,,0.202663254,886.542198,,888.4028661,1098.906014,,889.7377269,10.80037396,0.036001247,,,
,,,0.202997985,886.9149523,,888.8030192,1084.344017,,890.1372686,17.71605453,0.059053515,,,
,,,0.203683425,887.5990916,,889.5651261,1038.541562,,890.5381258,15.29703679,0.050990123,,,
,,,0.204025969,887.9944211,,889.9103025,1009.660893,,890.9145405,18.33079711,0.061102657,,,
,,,0.204360244,888.3551914,,890.2535796,993.4331609,,891.3243866,7.012195354,0.023373985,,,
,,,0.204710705,888.9100419,,890.5640172,983.6537473,,891.7177752,3.976160044,0.013253867,,,
,,,0.205394973,889.5337292,,890.9069174,993.1099879,,892.1180658,7.433996178,0.024779987,,,
,,,0.205736931,889.932403,,891.2158189,1024.145369,,892.5191764,13.04894705,0.04349649,,,
,,,0.206095048,890.2511597,,891.5871307,1051.135474,,892.9177306,21.48336097,0.071611203,,,
,,,0.206436767,890.5401847,,891.9739941,1078.642199,,893.359706,6.022429787,0.020074766,,,
,,,0.206786501,890.8974356,,892.36486,1084.148564,,893.7983252,7.287180258,0.024290601,,,
,,,0.207119855,891.2249752,,893.1253999,1048.91734,,894.2343921,1.69212395,0.005640413,,,
,,,0.207461224,891.5902968,,893.4862292,1038.906475,,894.679812,1.442518207,0.004808394,,,
,,,0.2078106,891.9629062,,893.8354978,1025.058474,,895.0520344,7.386649229,0.024622164,,,
,,,0.208151733,892.297774,,894.1838964,1007.545998,,895.4463044,2.683915479,0.008946385,,,
,,,0.208841767,893.2223446,,894.4920301,971.6459305,,895.8459821,2.364142681,0.007880476,,,
,,,0.209190661,893.4729004,,895.2004078,998.028048,,896.286151,4.134132943,0.013780443,,,
,,,0.209531324,893.8537749,,895.5335793,1012.597189,,896.7322715,6.915409864,0.023051366,,,
,,,0.209879978,894.1501796,,895.897787,1042.623462,,897.1184257,6.54524746,0.021817492,,,
,,,0.210236614,894.4844235,,896.2727689,1037.557587,,897.516804,1.040168959,0.00346723,,,
,,,0.210933309,895.2027537,,896.6380411,1040.294941,,897.8994921,6.038702776,0.020129009,,,
,,,0.211273379,895.5378701,,897.0378189,1028.115413,,898.3189379,8.548232704,0.028494109,,,
,,,0.211629519,895.8875076,,897.3989895,1017.282534,,898.7656407,4.12182024,0.013739401,,,
,,,0.211977442,896.3065533,,898.1174309,948.4126785,,899.1935973,2.137404754,0.007124683,,,
,,,0.212325244,896.5723469,,898.4471105,956.4119093,,899.6250385,4.091144868,0.01363715,,,
,,,0.212689093,897.0213297,,898.7393132,967.0264599,,900.0269868,11.5706528,0.038568843,,,
,,,0.213044729,897.4508743,,899.0709659,963.6091334,,900.4118485,21.47919881,0.071597329,,,
,,,0.213763698,898.1116998,,899.398421,981.5135715,,900.8268455,15.84558928,0.052818631,,,
,,,0.214127024,898.4995083,,900.10604,1053.326409,,901.2607099,0.536093124,0.001786977,,,
,,,0.21446601,898.6781411,,900.528867,1045.562056,,901.7016409,3.705376435,0.012351255,,,
,,,0.214821015,899.1232749,,900.9084346,1043.965667,,902.0998726,6.316128673,0.021053762,,,
,,,0.215175894,899.3317008,,901.3022579,1037.7434,,902.4844597,7.284278451,0.024280928,,,
,,,0.215869157,900.081565,,901.6888822,1003.798125,,902.8725752,11.43773526,0.038125784,,,
,,,0.21623172,900.5926724,,902.0291405,959.8125943,,903.3114923,5.379819085,0.01793273,,,
,,,0.216594151,900.8729396,,902.3653661,953.2482124,,903.7410499,2.139043442,0.007130145,,,
,,,0.216948401,901.3338449,,903.0095177,930.4030103,,904.1782628,0.920344993,0.003067817,,,
,,,0.217318619,901.7292347,,903.3295722,974.689672,,904.6017823,9.886779029,0.03295593,,,
,,,0.217680657,901.9632636,,903.6843169,998.2259405,,905.0026756,23.99651127,0.079988371,,,
,,,0.218042563,902.4131138,,904.0465125,994.152023,,905.402751,11.47550094,0.03825167,,,
,,,0.218757949,903.0280545,,904.4287278,1020.709791,,905.8079152,0.981092778,0.003270309,,,
,,,0.219127498,903.3000801,,905.2022185,1014.8049,,906.2283899,5.052944829,0.016843149,,,
,,,0.219480852,903.6656496,,905.5744051,984.3079822,,906.6470361,6.39209026,0.021306968,,,
,,,0.219842108,904.0539565,,905.929513,973.27632,,907.0149045,18.31544837,0.061051495,,,
,,,0.220187186,904.3659794,,906.2799146,942.4722536,,907.389556,22.01933362,0.073397779,,,
,,,0.220925092,905.2840983,,906.6025755,894.0339858,,907.7900857,15.52785365,0.051759512,,,
,,,0.221285827,905.5952536,,906.9148817,902.4749272,,908.1862543,7.058584058,0.023528614,,,
,,,0.221654443,905.8981796,,907.2354139,910.0334522,,908.6013751,13.8333051,0.046111017,,,
,,,0.222014915,906.2247889,,907.8656853,971.3912463,,909.038019,5.473535875,0.01824512,,,
,,,0.222383262,906.6360946,,908.2062598,994.8923528,,909.4547663,13.68985577,0.045632853,,,
,,,0.222743471,906.9007589,,908.6135983,973.7388548,,909.861346,1.634925872,0.005449753,,,
,,,0.223111551,907.3121267,,908.983625,984.498357,,910.2626167,5.63075164,0.018769172,,,
,,,0.223831315,907.8382293,,909.4023149,1015.761215,,910.6420247,8.614961504,0.028716538,,,
,,,0.224191003,908.133795,,909.7663377,1000.503684,,911.0241041,3.467233916,0.011557446,,,
,,,0.22455855,908.5949139,,910.46524,920.8625544,,911.4363302,0.429052888,0.001430176,,,
,,,0.224933948,908.967117,,910.7919925,885.3974248,,911.8644838,1.410963884,0.004703213,,,
,,,0.225301222,909.5029466,,911.0950611,874.5653891,,912.2615078,8.431040416,0.028103468,,,
,,,0.225668361,909.7903064,,911.4146667,909.6398992,,912.636376,12.85490855,0.042849695,,,
,,,0.22641021,910.3721825,,911.7450121,933.9487196,,913.0312174,15.30397522,0.051013251,,,
,,,0.226776943,910.8305539,,912.0742362,932.1197301,,913.4035338,21.64561664,0.072152055,,,
,,,0.227151509,911.0628522,,912.4583183,958.4846406,,913.7930542,2.685836306,0.008952788,,,
,,,0.227525935,911.4974468,,913.1822489,962.3114351,,914.2298362,1.639331684,0.005464439,,,
,,,0.22790022,911.745231,,913.5707039,939.4637619,,914.6465942,0.889348508,0.002964495,,,
,,,0.228258448,912.009586,,913.9326949,924.4702274,,915.020275,4.494090665,0.014980302,,,
,,,0.228624503,912.4058318,,914.2682138,914.0834626,,915.3857512,10.99727649,0.036657588,,,
,,,0.229372113,913.212981,,914.5820028,870.9422116,,915.7776606,11.0778831,0.036926277,,,
,,,0.229737762,913.6436891,,914.8883131,857.8080681,,916.1725572,7.445220832,0.024817403,,,
,,,0.230119165,913.9453985,,915.2247006,876.7665221,,916.5864417,11.00565736,0.036685525,,,
,,,0.230508364,914.2043677,,915.8816697,943.1253177,,917.0142189,8.258935084,0.027529784,,,
,,,0.230873597,914.616425,,916.2263741,961.5002089,,917.4350428,14.24519592,0.047483986,,,
,,,0.231246632,914.8482937,,916.6232123,940.6613154,,917.8222478,3.17973859,0.010599129,,,
,,,0.231635393,915.250915,,916.9775952,932.3564788,,918.2179948,8.088557166,0.026961857,,,
,,,0.232388683,915.9406238,,917.3565873,944.5617144,,918.5918849,17.01623412,0.05672078,,,
,,,0.232761154,916.1566543,,917.7197806,948.7994204,,918.9673888,9.011363196,0.030037877,,,
,,,0.233133485,916.5761074,,918.4118661,886.3848699,,919.3645305,9.332779863,0.031109266,,,
,,,0.233505679,916.9329752,,918.7312402,849.8762357,,919.7859771,6.314104732,0.021047016,,,
,,,0.233885648,917.4725833,,919.0344857,831.4491023,,920.182042,8.498899084,0.028329664,,,
,,,0.234265473,917.7584373,,919.3556205,850.2821976,,920.5657253,1.477399242,0.004924664,,,
,,,0.235040501,918.3413852,,919.6755532,878.9611769,,920.9450881,21.65853809,0.072195127,,,
,,,0.235411985,918.6982887,,919.9977222,885.6900496,,921.3603344,15.9277417,0.053092472,,,
,,,0.235799131,919.0383303,,920.3572399,894.4424485,,921.7816074,4.729092164,0.015763641,,,
,,,0.236186126,919.4254686,,921.0837923,908.2907084,,922.207583,3.650459586,0.012168199,,,
,,,0.236572972,919.7183771,,921.4660385,906.7310787,,922.6289625,2.816797326,0.009389324,,,
,,,0.236951777,919.9411181,,921.8417828,907.9322058,,923.0039429,4.876296431,0.016254321,,,
,,,0.237338327,920.3125108,,922.1895021,882.989872,,923.3588557,7.478209551,0.024927365,,,
,,,0.23811886,921.0468583,,922.5101173,854.9058179,,923.7156433,17.9092393,0.059697464,,,
,,,0.238512836,921.5514566,,923.1410202,818.1944856,,924.1344319,7.240182271,0.024133941,,,
,,,0.238914533,921.9059692,,923.4643677,819.5351683,,924.5458636,10.15385607,0.033846187,,,
,,,0.239300325,922.1514383,,923.7914373,834.4769582,,924.9222271,13.0316303,0.043438768,,,
,,,0.239678099,922.4525956,,924.1187547,862.069885,,925.2804742,22.16769643,0.073892321,,,
,,,0.240464671,923.1626858,,924.4372419,848.4138659,,925.6516878,13.60277929,0.045342598,,,
,,,0.240857725,923.5098334,,924.770101,863.0378171,,926.0273438,2.133446559,0.007111489,,,
,,,0.241250624,923.7748988,,925.1429328,875.3423601,,926.4355754,2.678181628,0.008927272,,,
,,,0.241659076,924.1049261,,925.8437659,842.671696,,926.8375284,3.174210881,0.010580703,,,
,,,0.242035961,924.4216824,,926.1827442,836.7642386,,927.2324146,12.74785793,0.04249286,,,
,,,0.24242055,924.7456716,,926.5003608,829.260416,,927.5930908,2.398227388,0.007994091,,,
,,,0.242804992,925.1170581,,926.8283109,806.5266644,,927.9748697,5.714550599,0.019048502,,,
,,,0.243604785,925.9205357,,927.1221446,781.8411827,,928.3361087,1.081487706,0.003604959,,,
,,,0.244012277,926.1554806,,927.4255125,807.4498264,,928.7043085,22.06761403,0.073558713,,,
,,,0.244403939,926.5499568,,928.0597389,861.7529789,,929.0979739,3.058052084,0.010193507,,,
,,,0.244811105,926.7340582,,928.4235048,863.776562,,929.4958004,4.623080521,0.015410268,,,
,,,0.245202455,927.1158204,,928.7595252,835.7835864,,929.8518217,6.238995419,0.020796651,,,
,,,0.245601474,927.4858309,,929.1170502,813.8713034,,930.197444,19.46125011,0.064870834,,,
,,,0.246399034,928.0957661,,929.4633906,828.9659094,,930.5578311,13.65006397,0.045500213,,,
,,,0.246789763,928.3632488,,929.8092215,813.2405908,,930.9220962,2.045105778,0.006817019,,,
,,,0.247172529,928.6710336,,930.1353426,768.359692,,931.2932756,0.099904431,0.000333015,,,
,,,0.247586377,929.1666222,,930.685496,721.4458078,,931.6718755,5.963627417,0.019878758,,,
,,,0.247992249,929.5914903,,930.9794226,714.6454163,,932.0515345,2.322037365,0.007740125,,,
,,,0.248405758,929.8011078,,931.2688146,749.4201375,,932.3925788,22.60437724,0.075347924,,,
,,,0.248811298,930.0478561,,931.5804612,762.1360151,,932.7292365,34.61337049,0.115377902,,,
,,,0.249621886,930.6588089,,931.884973,755.2770668,,933.0554115,26.39552892,0.087985096,,,
,,,0.250042509,931.0662698,,932.5084751,755.894164,,933.4256979,18.57978668,0.061932622,,,
,,,0.250447386,931.2999573,,932.8460648,763.0067241,,933.7752569,2.522795823,0.008409319,,,
,,,0.250859881,931.4738502,,933.1897766,729.124602,,934.0950703,0.654291737,0.002180972,,,
,,,0.251264427,931.9145169,,933.4714937,699.9655938,,934.3996564,11.6004313,0.038668104,,,
,,,0.252073029,932.4450084,,933.7656749,684.4078912,,934.7041341,6.660288602,0.022200962,,,
,,,0.252492623,932.9321049,,934.014841,637.8969843,,935.0065417,2.719771931,0.009065906,,,
,,,0.25291204,933.2085069,,934.2729751,637.9309534,,935.3338732,10.44220863,0.034807362,,,
,,,0.25332352,933.4647872,,934.8024988,651.5888279,,935.6481062,20.34140152,0.067804672,,,
,,,0.253742589,933.7282071,,935.0784635,651.3235636,,935.9722209,18.08976712,0.060299224,,,
,,,0.254153727,934.0961895,,935.3575223,634.8825647,,936.2499445,35.50466692,0.11834889,,,
,,,0.254580201,934.2355322,,935.6458771,642.2564236,,936.5195794,41.86774931,0.139559164,,,
,,,0.255417112,934.8064279,,935.9210393,632.855338,,936.7813925,43.05521239,0.143517375,,,
,,,0.255843047,935.0605482,,936.2007692,613.8426766,,937.0457544,49.11121102,0.163704037,,,
,,,0.256261062,935.3233283,,936.6974503,542.5104113,,937.3044088,76.46264912,0.254875497,,,
,,,0.256686639,935.67338,,936.911234,509.139188,,937.560719,174.5619147,0.581873049,,,
,,,0.257104301,935.9488063,,937.1186442,490.730769,,937.7652065,196.0604295,0.653534765,,,
,,,0.257529519,936.1864561,,937.3173635,478.2609485,,937.9540013,323.7983628,1.079327876,,,
,,,0.258379412,936.6741907,,937.4957905,459.1222671,,938.1304887,425.3380762,1.417793587,,,
,,,0.258804088,936.9242865,,937.7039403,436.6192983,,938.3016041,462.5931342,1.541977114,,,
,,,0.259236301,937.1525641,,938.0768185,390.5637611,,938.4475818,340.1780605,1.133926868,,,
,,,0.259660613,937.30594,,938.2560447,359.014597,,938.5743339,1749.150717,5.830502392,,,
,,,0.260077035,937.4872627,,938.4166406,316.5155581,,938.6527691,3335.052333,11.11684111,,,
,,,0.260508698,937.679646,,938.5521368,263.8742072,,938.711776,199.223305,0.664077683,,,
,,,0.261356064,938.0526373,,938.6574805,210.0622806,,938.7386017,8088.727426,26.96242475,,,
,,,0.261787175,938.2766956,,938.729328,145.1466626,,938.7575914,9286.256442,30.95418814,,,
,,,0.26224118,938.4932479,,938.7996653,61.35708716,,938.7452173,11441.46211,38.13820704,,,
,,,0.262679599,938.5145784,,938.8270866,26.78905057,,938.6912426,2296.897189,7.656323964,,,
,,,0.263125513,938.6234395,,938.8151858,1.395292162,,938.5989969,1362.462034,4.541540112,,,
,,,0.263563545,938.7409509,,0.222135043,902.564612,,938.4826257,26.83780784,0.089459359,,,
,,,0.264439034,938.8459786,,0.222375256,903.2075376,,938.3355672,1210.087418,4.033624727,,,
,,,0.264876491,938.8010618,,0.222615412,903.0574737,,938.1260446,1058.667756,3.52889252,,,
,,,0.265313757,938.8204146,,0.222815498,903.427638,,937.859035,144.4465744,0.481488581,,,
,,,0.265750831,938.7585548,,0.223015543,903.3596702,,937.551216,444.7098922,1.482366307,,,
,,,0.266203041,938.8077572,,,,,937.1922497,271.4396572,0.904798857,,,
,,,0.266632068,938.734679,,,,,936.8024241,115.3037746,0.384345915,,,
,,,0.267535486,938.685486,,,,,936.3768699,39.63847303,0.132128243,,,
,,,0.26797924,938.5120728,,,,,935.901093,34.24984812,0.11416616,,,
,,,0.268438089,938.255179,,,,,935.2837675,26.47130314,0.088237677,,,
,,,0.268881443,938.0157673,,,,,934.6058986,20.66399108,0.06887997,,,
,,,0.269332239,937.7537202,,,,,933.9063455,11.50267925,0.038342264,,,
,,,0.269775197,937.4968889,,,,,933.1473319,12.28981766,0.040966059,,,
,,,0.27068341,936.8728513,,,,,932.3266526,11.37888159,0.037929605,,,
,,,0.271148645,936.4046708,,,,,931.4409469,9.338719956,0.031129067,,,
,,,0.271606043,935.964308,,,,,930.35347,5.311519579,0.017705065,,,
,,,0.272063231,935.4547892,,,,,929.1915161,2.834850133,0.0094495,,,
,,,0.272527825,935.0036417,,,,,927.9318795,0.928742016,0.003095807,,,
,,,0.272999814,934.4251914,,,,,926.6644048,0.18142318,0.000604744,,,
,,,0.273456365,933.7337752,,,,,925.3011911,1.945103491,0.006483678,,,
,,,0.274368843,932.1977906,,,,,923.8231352,2.615994425,0.008719981,,,
,,,0.274832367,931.3960687,,,,,922.2490382,3.119568639,0.010398562,,,
,,,0.275295677,930.5768739,,,,,920.2784886,89.59866083,0.298662203,,,
,,,0.275758772,929.5735482,,,,,918.1401931,5.514090724,0.018380302,,,
,,,0.276214066,928.5781941,,,,,915.9480109,19.92192006,0.0664064,,,
,,,0.276669152,927.4834383,,,,,913.546435,55.64835735,0.185494524,,,
,,,0.277609009,925.2163491,,,,,910.9434061,57.94112945,0.193137098,,,
,,,0.278078606,923.9676071,,,,,,,,,,
,,,0.278563121,922.3970456,,,,,,,,,,
,,,0.279024705,920.7905184,,,,,,,,,,
,,,0.2795012,919.1271448,,,,,,,,,,
,,,0.27996991,917.2743709,,,,,,,,,,
,,,0.280445955,915.406676,,,,,,,,,,
,,,0.281397365,910.843247,,,,,,,,,,
,,,0.281872731,908.2387789,,,,,,,,,,
,,,0.282347871,905.4867093,,,,,,,,,,
,,,0.282830322,902.3534245,,,,,,,,,,
,,,0.28331254,898.9697855,,,,,,,,,,
,,,0.284298856,890.2805099,,,,,,,,,,
,,,0.285148867,697.3384901,,,,,,,,,,
